 ArticleTitle,Question,Answer,DifficultyFromQuestioner,DifficultyFromAnswerer,ArticleFile
Theodore_Roosevelt,Where was Theodore Roosevelt born?,28 East 20th Street in the modern-day Gramercy section of New York City,medium,medium,S08_set3_a7
Theodore_Roosevelt,Where was Theodore Roosevelt born?,"a four-story brownstone at 28 East 20th Street, in the modern-day Gramercy section of New York City",medium,easy,S08_set3_a7
Theodore_Roosevelt,What did Roosevelt do to improve his physical condition?,Roosevelt took up exercise,medium,hard,S08_set3_a7
Theodore_Roosevelt,What did Roosevelt do to improve his physical condition?,He started boxing,medium,hard,S08_set3_a7
Theodore_Roosevelt,Why did Roosevelt start Boxing lessons?,To deal with bullies,medium,medium,S08_set3_a7
Theodore_Roosevelt,Why did Roosevelt start Boxing lessons?,To deal with bullies,medium,medium,S08_set3_a7
Theodore_Roosevelt,What was the nickname of Theodore Roosevelt's sister Anna?,Bamie as a child and Bye as an adult,hard,medium,S08_set3_a7
Theodore_Roosevelt,What was the nickname of Theodore Roosevelt's sister Anna?,Bamie,hard,medium,S08_set3_a7
Theodore_Roosevelt,What was Roosevelt's justification for supporting desegregation of schools in New York?,Noting that his children had been educated with other races and there was nothing wrong with it,hard,too hard,S08_set3_a7
Theodore_Roosevelt,What was Roosevelt's justification for supporting desegregation of schools in New York?,that his children had been educated with other races and there was nothing wrong with it,hard,hard,S08_set3_a7
Theodore_Roosevelt,How did newspapers respond to Roosevelt inviting Brooker T. Washington to dinner at the White House?,mixing of the races on social occassions,hard,hard,S08_set3_a7
Theodore_Roosevelt,How did newspapers respond to Roosevelt inviting Brooker T. Washington to dinner at the White House?,They outraged.,hard,hard,S08_set3_a7
Theodore_Roosevelt,Did Theodore Roosevelt study Judo?,No,easy,easy,S08_set3_a7
Theodore_Roosevelt,Did Theodore Roosevelt study Judo?,No clue,easy,easy,S08_set3_a7
Theodore_Roosevelt,Did Roosevelt receive a Medal of Honor?,yes,easy,hard,S08_set3_a7
Theodore_Roosevelt,Did Roosevelt receive a Medal of Honor?,nein,easy,hard,S08_set3_a7
Theodore_Roosevelt,Did Roosevelt study biology?,yes,easy,easy,S08_set3_a7
Theodore_Roosevelt,Did Roosevelt study biology?,He was strong in biology.,easy,medium,S08_set3_a7
Theodore_Roosevelt,Where was Theodore Roosevelt from?,Gramercy section of New York City,medium,hard,S08_set3_a7
Theodore_Roosevelt,Where was Theodore Roosevelt from?,New York City,medium,medium,S08_set3_a7
Theodore_Roosevelt,Who was Roosevelt's presidential hero?,Lincoln was Roosevelt's presidential hero.,medium,medium,S08_set3_a7
Theodore_Roosevelt,Who was Roosevelt's presidential hero?,Lincoln was Roosevelt's presidential hero,medium,easy,S08_set3_a7
Theodore_Roosevelt,When did Roosevelt die?,"On January 6, 1919, Roosevelt died in his sleep.",medium,medium,S08_set3_a7
Theodore_Roosevelt,When did Roosevelt die?,"On January 6, 1919, Roosevelt died in his sleep.",medium,medium,S08_set3_a7
Theodore_Roosevelt,Who helped to fund Roosevelt's African safari?,Financed by Andrew Carnegie and his own proposed writings,hard,hard,S08_set3_a7
Theodore_Roosevelt,Who helped to fund Roosevelt's African safari?,Andrew Carnegie,hard,medium,S08_set3_a7
Theodore_Roosevelt,Did Roosevelt support racial integration in schools?,yes,hard,too hard,S08_set3_a7
Theodore_Roosevelt,Did Roosevelt support racial integration in schools?,He supported a bill allowing school desegregation in New York State.,hard,hard,S08_set3_a7
Theodore_Roosevelt,Was Roosevelt's family rich?,yes,hard,hard,S08_set3_a7
Theodore_Roosevelt,Was Roosevelt's family rich?,NULL,hard,NULL,S08_set3_a7
turtle,Are turtles ectothermic?,Yes,easy,easy,S08_set1_a9
turtle,Are turtles ectothermic?,yes,easy,easy,S08_set1_a9
turtle,Does the mother care for the young?,No,easy,medium,S08_set1_a9
turtle,Does the mother care for the young?,no,easy,medium,S08_set1_a9
turtle,Are turtles pets?,Yes,easy,medium,S08_set1_a9
turtle,Are turtles pets?,yes,easy,easy,S08_set1_a9
turtle,What shape are the eggs of the larest species of turtle?,Spherical,medium,medium,S08_set1_a9
turtle,What shape are the eggs of the larest species of turtle?,spherical,medium,medium,S08_set1_a9
turtle,How often do turtles breed?,Every few years or more,medium,medium,S08_set1_a9
turtle,What do all turtles and tortoises breathe?,air,medium,easy,S08_set1_a9
turtle,What do all turtles and tortoises breathe?,air,medium,medium,S08_set1_a9
turtle,How do turtles reproduce?,They lay eggs,hard,too hard,S08_set1_a9
turtle,How do turtles reproduce?,they lay eggs,hard,hard,S08_set1_a9
turtle,What has been discovered about turtles organs?,They do not gradually break down or become less efficient over time,hard,hard,S08_set1_a9
turtle,What has been discovered about turtles organs?,they do not break down,hard,hard,S08_set1_a9
turtle,What suborder of turtle draws its head into its shell?,Pleurodira,hard,hard,S08_set1_a9
turtle,What suborder of turtle draws its head into its shell?,Pleurodira,hard,hard,S08_set1_a9
turtle,Do sea turtles lay eggs on dry sandy beaches?,Yes,easy,easy,S08_set1_a9
turtle,Do sea turtles lay eggs on dry sandy beaches?,yes,easy,easy,S08_set1_a9
turtle,Are Pleurodira known as side-necked turtles?,Yes,easy,easy,S08_set1_a9
turtle,Are Pleurodira known as side-necked turtles?,yes,easy,easy,S08_set1_a9
turtle,Are turtles a part of the Flying Spaghetti Monster?,*shrug*,easy,easy,S08_set1_a9
turtle,How many suborders are turtles divided into?,Three.,medium,medium,S08_set1_a9
turtle,How many suborders are turtles divided into?,three,medium,medium,S08_set1_a9
turtle,Name a turtle popularly kept as a pet.,Russian Tortoises,medium,hard,S08_set1_a9
turtle,Name a turtle popularly kept as a pet.,Russian Tortoises,medium,hard,S08_set1_a9
turtle,Name four related articles for the article on turtles.,"Triassic, Ernst Haeckel, Kunstformen der Natur, Animal",medium,medium,S08_set1_a9
turtle,Name four related articles for the article on turtles.,"Triassic, Ernst Haeckel, Kunstformen der Natur, Animal",medium,hard,S08_set1_a9
turtle,"If a turtle egg was kept warm, what would likely hatch?",A female turtle.,hard,hard,S08_set1_a9
turtle,"If a turtle egg was kept warm, what would likely hatch?",A female turtle,hard,too hard,S08_set1_a9
turtle,What do turles use to breathe in the water?,Papillae,hard,hard,S08_set1_a9
turtle,Why are side-necked turtles called side-necked turtles?,Because of the way they withdraw their heads into their shells.,hard,medium,S08_set1_a9
turtle,Why are side-necked turtles called side-necked turtles?,The way they withdraw their heads into their shells.,hard,hard,S08_set1_a9
turtle,Do turtles lay eggs underwater?,No,easy,easy,S08_set1_a9
turtle,Do turtles lay eggs underwater?,no,easy,easy,S08_set1_a9
turtle,Are turtle eggs leathery and soft?,Yes,easy,easy,S08_set1_a9
turtle,Are turtle eggs leathery and soft?,yes,easy,easy,S08_set1_a9
turtle,Are turtles being examined for longevity genes?,Yes,easy,easy,S08_set1_a9
turtle,Are turtles being examined for longevity genes?,yes,easy,easy,S08_set1_a9
turtle,What suborder of turtles is extinct?,Paracryptodira,medium,medium,S08_set1_a9
turtle,What suborder of turtles is extinct?,Paracryptodira,medium,medium,S08_set1_a9
turtle,What do turtle eggs preared to eat consist mainly of?,Yolk,medium,medium,S08_set1_a9
turtle,Where do sea turtles lay their eggs?,Holes Dug into the Mud or Sand,medium,medium,S08_set1_a9
turtle,Where do sea turtles lay their eggs?,holes dug into mud or sand,medium,hard,S08_set1_a9
turtle,What is the smallest suborder of turtles?,Pleurodira,hard,medium,S08_set1_a9
turtle,What is the smallest suborder of turtles?,Pleurodira,hard,hard,S08_set1_a9
turtle,What are turtle eggs covered in when they incubate?,Mud or Sand,hard,hard,S08_set1_a9
turtle,What are turtle eggs covered in when they incubate?,mud or sand,hard,hard,S08_set1_a9
turtle,What type of creatures breathe air and don't lay eggs underwater?,Amniotes,hard,hard,S08_set1_a9
turtle,What type of creatures breathe air and don't lay eggs underwater?,amnoites,hard,medium,S08_set1_a9
turtle,What are deposited in holes dug into mud or sand?,eggs,NULL,easy,S08_set1_a9
turtle,What sort of turtles are ectothermic?,all of them,NULL,medium,S08_set1_a9
turtle,Are turtles ectothermic?,yes,NULL,easy,S08_set1_a9
turtle,Are the largest turtles aquatic?,yes,NULL,easy,S08_set1_a9
turtle,Is aquatic respiration in Australian freshwater turtles being studied?,yes,NULL,easy,S08_set1_a9
turtle,"These projections , called papillae , have what?",a rich blood supply,NULL,medium,S08_set1_a9
turtle,The eggs of the largest species are what?,spherical,NULL,medium,S08_set1_a9
turtle,Has this inspired genetic researchers to begin examining the turtle genome for longevity genes ?,yes,NULL,easy,S08_set1_a9
turtle,Can turtles take many years to reach breeding age ?,yes,NULL,easy,S08_set1_a9
turtle,Are Immature sea turtles not cared for by the adults ?,yes,NULL,medium,S08_set1_a9
turtle,"Are the Pleurodira sometimes known as the side-necked turtles , a reference to the way they withdraw their heads into their shells ?",yes,NULL,easy,S08_set1_a9
turtle,"Does the Order Testudines not include both extant -LRB- living -RRB- and extinct species , the earliest known turtles being from around 215 million years ago ?",yes,NULL,easy,S08_set1_a9
Ulysses_S._Grant,Was Ulysses Grant a general in the American Civil War?,Yes,easy,easy,S08_set3_a5
Ulysses_S._Grant,Was Ulysses Grant a general in the American Civil War?,yes,easy,easy,S08_set3_a5
Ulysses_S._Grant,Was Grant's father-in-law a Democrat?,Yes,easy,easy,S08_set3_a5
Ulysses_S._Grant,Was Grant's father-in-law a Democrat?,yup,easy,easy,S08_set3_a5
Ulysses_S._Grant,Did Ulysses win the Battle of Champion Hill?,Yes,easy,easy,S08_set3_a5
Ulysses_S._Grant,Did Ulysses win the Battle of Champion Hill?,you betcha,easy,hard,S08_set3_a5
Ulysses_S._Grant,Who was Grant's brother in law?,Fred Dent,medium,medium,S08_set3_a5
Ulysses_S._Grant,Who was Grant's brother in law?,Fred Dent,medium,medium,S08_set3_a5
Ulysses_S._Grant,Where was Grant born?,"Point Pleasant, Ohio",medium,medium,S08_set3_a5
Ulysses_S._Grant,Where was Grant born?,"A log cabin in Point Pleasant, Clermont County, Ohio",medium,easy,S08_set3_a5
Ulysses_S._Grant,What was Grant's political affiliation?,Republican,medium,hard,S08_set3_a5
Ulysses_S._Grant,What was Grant's political affiliation?,Republican,medium,hard,S08_set3_a5
Ulysses_S._Grant,"Why did Grant say ""Damn, I had nothing to do with this batte.""?",It went well.,hard,hard,S08_set3_a5
Ulysses_S._Grant,"Why did Grant say ""Damn, I had nothing to do with this batte.""?",Because the generals under him acted on their own.,hard,too hard,S08_set3_a5
Ulysses_S._Grant,Did Horace Greenley lose in the presidential elections of 1872?,Yes,hard,hard,S08_set3_a5
Ulysses_S._Grant,Did Horace Greenley lose in the presidential elections of 1872?,si,hard,medium,S08_set3_a5
Ulysses_S._Grant,Why did Grant think that war was unjust?,He thought it was designed to gain land open to slavery.,hard,medium,S08_set3_a5
Ulysses_S._Grant,Why did Grant think that war was unjust?,He accepted the theory that it was designed to gain land open to slavery.,hard,medium,S08_set3_a5
Ulysses_S._Grant,Who achieved international fame as the leading Union general in the American Civil War?,Grant,NULL,too easy,S08_set3_a5
Ulysses_S._Grant,Grant was elected president as a Republican in what year?,1868,NULL,medium,S08_set3_a5
Ulysses_S._Grant,Who took a hard line that reduced violence by groups like the Ku Klux Klan?,Grant,NULL,too easy,S08_set3_a5
Ulysses_S._Grant,When did he vote for democrat james buchanan?,1856,NULL,easy,S08_set3_a5
Ulysses_S._Grant,"Who did President Lincoln promote of major general in the regular army, effective July 4?",Grant,NULL,too easy,S08_set3_a5
Ulysses_S._Grant,Was Grant elected president as a Republican?,yes,NULL,easy,S08_set3_a5
Ulysses_S._Grant,What was from Pennsylvania?,His father,NULL,medium,S08_set3_a5
Ulysses_S._Grant,Was it a two-sentence description that completely caught the essence of Ulysses S. Grant ?,yes,NULL,easy,S08_set3_a5
Ulysses_S._Grant,Was Grant 's favorite brand of bourbon whiskey Old Crow ?,yes,NULL,easy,S08_set3_a5
Ulysses_S._Grant,Had he smoked only sporadically ?,yes,NULL,easy,S08_set3_a5
Ulysses_S._Grant,"Did Grant & Perkins not sell harnesses , saddles , and other leather goods and purchase hides from farmers in the prosperous Galena area ?",they did,NULL,easy,S08_set3_a5
Ulysses_S._Grant,Is the famous dragon gate at the entrance to the district at the corner of Grant and Bush Street ?,yes,NULL,easy,S08_set3_a5
Ulysses_S._Grant,What happened in 1865?,he accepted the surrender of Robert E. Lee,NULL,medium,S08_set3_a5
Ulysses_S._Grant,What happened in recent years?,his reputation as president has improved,NULL,medium,S08_set3_a5
Uruguay,Is Uruguay located in the northwesten part of Africa?,No.,easy,easy,S08_set2_a9
Uruguay,Is Uruguay located in the northwesten part of Africa?,no,easy,medium,S08_set2_a9
Uruguay,Is Uruguay's capital Montevideo?,Yes.,easy,easy,S08_set2_a9
Uruguay,Is Uruguay's capital Montevideo?,yes,easy,easy,S08_set2_a9
Uruguay,Does Uruguay have cold summers?,No.,easy,easy,S08_set2_a9
Uruguay,Does Uruguay have cold summers?,no,easy,medium,S08_set2_a9
Uruguay,Who founded Montevideo?,The Spanish.,medium,medium,S08_set2_a9
Uruguay,Who founded Montevideo?,the Spanish,medium,hard,S08_set2_a9
Uruguay,Where is Uruguay's oldest church?,"San Carlos, Maldonado.",medium,medium,S08_set2_a9
Uruguay,Where is Uruguay's oldest church?,"San Carlos, Maldonado",medium,medium,S08_set2_a9
Uruguay,Who heavily influenced the architecture and culture of Montevideo?,European immigrants.,medium,medium,S08_set2_a9
Uruguay,Who heavily influenced the architecture and culture of Montevideo?,European immigrants,medium,hard,S08_set2_a9
Uruguay,What are poor neighborhoods called informally?,Cantegriles.,hard,hard,S08_set2_a9
Uruguay,What are poor neighborhoods called informally?,Cantegriles,hard,hard,S08_set2_a9
